fold_id,feature,coefficient,abs_coefficient
0,bwd_pkts_per_sec_mean,-0.2143794100229146,0.2143794100229146
0,bwd_pkts_per_sec_std,0.6909638837571489,0.6909638837571489
0,bwd_pkts_per_sec_sum,-0.9531701711387793,0.9531701711387793
0,bwd_pkts_per_sec_min,0.01862191876879031,0.01862191876879031
0,bwd_pkts_per_sec_max,-0.2572381007139568,0.2572381007139568
0,pkt_len_min_mean,-0.01009902507290525,0.01009902507290525
0,pkt_len_min_std,0.9300531584100608,0.9300531584100608
0,pkt_len_min_sum,-0.1728276608001693,0.1728276608001693
0,pkt_len_min_min,0.044801331299907425,0.044801331299907425
0,pkt_len_min_max,-0.314475151630035,0.314475151630035
0,pkt_len_max_mean,-0.641156288526556,0.641156288526556
0,pkt_len_max_std,-0.7289258063504854,0.7289258063504854
0,pkt_len_max_sum,0.3000049649307139,0.3000049649307139
0,pkt_len_max_min,0.008090705770977027,0.008090705770977027
0,pkt_len_max_max,0.3545642895886573,0.3545642895886573
0,pkt_len_mean_mean,-0.6798746816168094,0.6798746816168094
0,pkt_len_mean_std,0.3321793280613396,0.3321793280613396
0,pkt_len_mean_sum,0.3307594621272469,0.3307594621272469
0,pkt_len_mean_min,0.020918359101892235,0.020918359101892235
0,pkt_len_mean_max,-0.9794548980503811,0.9794548980503811
0,pkt_len_std_mean,-0.9432108511329509,0.9432108511329509
0,pkt_len_std_std,0.5470761362565401,0.5470761362565401
0,pkt_len_std_sum,0.28088290604209487,0.28088290604209487
0,pkt_len_std_min,0.04907350771193539,0.04907350771193539
0,pkt_len_std_max,-0.12013321776390025,0.12013321776390025
0,pkt_len_var_mean,-1.248393719510884,1.248393719510884
0,pkt_len_var_std,-1.5431434393903631,1.5431434393903631
0,pkt_len_var_sum,0.5314517015640345,0.5314517015640345
0,pkt_len_var_min,0.04617712151917014,0.04617712151917014
0,pkt_len_var_max,-1.4794697181773402,1.4794697181773402
0,fin_flag_cnt_mean,0.0751940925698405,0.0751940925698405
0,fin_flag_cnt_std,0.12312195615900116,0.12312195615900116
0,fin_flag_cnt_sum,-0.019431955826529766,0.019431955826529766
0,fin_flag_cnt_min,0.0,0.0
0,fin_flag_cnt_max,0.15185582622083418,0.15185582622083418
0,syn_flag_cnt_mean,-0.08718596613621994,0.08718596613621994
0,syn_flag_cnt_std,-0.14335624450081275,0.14335624450081275
0,syn_flag_cnt_sum,-0.06530224160593617,0.06530224160593617
0,syn_flag_cnt_min,-0.013684507794693348,0.013684507794693348
0,syn_flag_cnt_max,0.0940287828140609,0.0940287828140609
0,rst_flag_cnt_mean,0.00735681730786544,0.00735681730786544
0,rst_flag_cnt_std,0.6141094619034625,0.6141094619034625
0,rst_flag_cnt_sum,0.674562687062476,0.674562687062476
0,rst_flag_cnt_min,0.0,0.0
0,rst_flag_cnt_max,-0.33081223271527954,0.33081223271527954
0,psh_flag_cnt_mean,0.5069964610078964,0.5069964610078964
0,psh_flag_cnt_std,-0.05782817532275498,0.05782817532275498
0,psh_flag_cnt_sum,0.09578401969834234,0.09578401969834234
0,psh_flag_cnt_min,0.004583704125861143,0.004583704125861143
0,psh_flag_cnt_max,-0.4862948971550981,0.4862948971550981
0,ack_flag_cnt_mean,0.18583164853002504,0.18583164853002504
0,ack_flag_cnt_std,0.9958754530076318,0.9958754530076318
0,ack_flag_cnt_sum,0.47079025435830874,0.47079025435830874
0,ack_flag_cnt_min,-0.013684507794693348,0.013684507794693348
0,ack_flag_cnt_max,-0.3452884398154521,0.3452884398154521
0,urg_flag_cnt_mean,-0.8251043935335343,0.8251043935335343
0,urg_flag_cnt_std,0.5396603493213012,0.5396603493213012
0,urg_flag_cnt_sum,-0.0001664448630613022,0.0001664448630613022
0,urg_flag_cnt_min,0.0,0.0
0,urg_flag_cnt_max,0.8095117160187685,0.8095117160187685
0,cwe_flag_cnt_mean,-0.21654339530749786,0.21654339530749786
0,cwe_flag_cnt_std,0.3820709653208069,0.3820709653208069
0,cwe_flag_cnt_sum,0.014259248211156891,0.014259248211156891
0,cwe_flag_cnt_min,0.0,0.0
