target,fold_id,feature,coefficient,absolute_coefficient
detection,17,bwd_pkt_len_mean_min,0.0522466397472692,0.0522466397472692
detection,17,bwd_seg_size_avg_min,0.0522466397472692,0.0522466397472692
detection,17,fwd_iat_std_min,-0.0519501761212402,0.0519501761212402
detection,17,cwe_flag_cnt_sum,0.0518768124012627,0.0518768124012627
detection,17,fwd_urg_flags_sum,0.0518768124012627,0.0518768124012627
detection,17,packet_count_bwd_sum,-0.0493106378986366,0.0493106378986366
detection,17,bwd_iat_min_sum,0.0478462308046482,0.0478462308046482
detection,17,flow_iat_std_min,-0.0474813902163409,0.0474813902163409
detection,17,pkt_len_std_min,0.047200512048413,0.047200512048413
detection,17,bwd_iat_mean_min,-0.0464884490567192,0.0464884490567192
detection,17,bwd_pkt_len_max_min,0.0464541586631562,0.0464541586631562
detection,17,subflow_bwd_byts_min,0.0454108410379128,0.0454108410379128
